Price,Close,High,Low,Open,Volume
Ticker,XLRE,XLRE,XLRE,XLRE,XLRE
Date,,,,,
2015-10-08,21.044130325317383,21.044130325317383,20.904812148901723,20.904812148901723,2000
2015-10-09,21.009294509887695,21.037158933602246,20.939634779250166,21.037158933602246,4300
2015-10-12,21.14164924621582,21.19041066225255,21.085921723795423,21.19041066225255,2300
2015-10-13,21.009294509887695,21.009294509887695,21.009294509887695,21.009294509887695,500
2015-10-14,21.009294509887695,21.009294509887695,21.009294509887695,21.009294509887695,0
2015-10-15,20.946603775024414,20.946603775024414,20.918740676114652,20.918740676114652,2500
2015-10-16,21.345060348510742,21.35759881181899,21.313017313689834,21.313017313689834,400
2015-10-19,21.59443473815918,21.601400844286776,21.385456868926873,21.385456868926873,2000
2015-10-20,21.615327835083008,21.84520396716858,21.58746341730363,21.84520396716858,3200
2015-10-21,21.632747650146484,21.632747650146484,21.632747650146484,21.632747650146484,400
2015-10-22,21.906505584716797,21.91695407789853,21.717728523647754,21.719818488013836,2200
2015-10-23,21.643198013305664,21.643198013305664,21.55264128315855,21.631355764735435,3500
2015-10-26,21.671064376831055,21.678030484180123,21.613943093758163,21.613943093758163,600
2015-10-27,21.6766357421875,21.67802949505337,21.594437539327803,21.636232852866055,3400
2015-10-28,21.597917556762695,21.82431136014436,21.597917556762695,21.761617732397095,3200
2015-10-29,21.696134567260742,21.696134567260742,21.601397928282083,21.615330138656542,3900
2015-10-30,21.559612274169922,21.559612274169922,21.559612274169922,21.559612274169922,200
2015-11-02,21.559612274169922,21.559612274169922,21.559612274169922,21.559612274169922,100
2015-11-03,21.838245391845703,22.012394077061938,21.817347071306106,22.012394077061938,500
2015-11-04,21.74768829345703,21.956667522149726,21.74768829345703,21.956667522149726,1900
2015-11-05,21.664093017578125,21.7894802621662,21.559604089970996,21.7894802621662,23800
2015-11-06,20.863014221191406,21.162548860938667,20.863014221191406,21.162548860938667,9000
2015-11-09,20.695825576782227,20.970284559309338,20.619201071862243,20.939633960152065,45500
2015-11-10,20.918739318847656,20.974466841700455,20.793352060266617,20.974466841700455,27200
2015-11-11,20.991188049316406,21.078958610646033,20.89087769752615,20.97098593934037,27100
2015-11-12,20.863014221191406,20.953570958110515,20.80032058461314,20.80032058461314,63900
2015-11-13,20.59134292602539,20.807288281245327,20.58855674864339,20.772457742347335,47700
2015-11-16,20.57044219970703,20.633135829701132,20.57044219970703,20.57044219970703,4200
2015-11-17,20.89087677001953,21.02323014692946,20.849081456287102,20.897842877083114,25700
2015-11-18,21.138168334960938,21.138168334960938,18.5990813459079,20.647069063231022,28600
2015-11-19,21.253110885620117,21.280973991151406,21.18345112881787,21.18345112881787,3500
2015-11-20,21.427255630493164,21.434221737743496,21.39242509424152,21.39242509424152,600
2015-11-23,21.538707733154297,21.602793785223373,21.538707733154297,21.57353693597676,2400
2015-11-24,21.211307525634766,21.608366261710387,21.211307525634766,21.608366261710387,2500
2015-11-25,21.211307525634766,21.211307525634766,21.211307525634766,21.211307525634766,0
2015-11-27,21.37152862548828,21.37152862548828,21.37152862548828,21.37152862548828,0
2015-11-30,21.420284271240234,21.594432923851944,21.400779707181247,21.594432923851944,1600
2015-12-01,21.774852752685547,21.774852752685547,21.580501983958317,21.580501983958317,5600
2015-12-02,21.32972526550293,21.7476809239602,21.32972526550293,21.671056428522306,4400
2015-12-03,20.90480613708496,21.155580642624244,20.90480613708496,21.155580642624244,800
2015-12-04,21.32972526550293,21.476009480233248,21.113780002831554,21.113780002831554,4400
2015-12-07,21.32972526550293,21.32972526550293,21.32972526550293,21.32972526550293,0
2015-12-08,21.399385452270508,21.427249873785687,20.84211030845438,21.09288478749601,4600
2015-12-09,21.280967712402344,21.280967712402344,21.2531046150918,21.2531046150918,600
2015-12-10,21.106813430786133,21.106813430786133,21.106813430786133,21.106813430786133,700
2015-12-11,20.993972778320312,21.023229630078646,20.993972778320312,21.023229630078646,300
2015-12-14,21.058753967285156,21.085920851002705,20.96053359858463,20.967499704679952,600
2015-12-15,21.301864624023438,21.448150193344837,21.301864624023438,21.401477415812188,4100
2015-12-16,21.684988021850586,21.684988021850586,21.49690850082554,21.49690850082554,1600
2015-12-17,21.657127380371094,21.914866652133774,21.634836638965204,21.914866652133774,2400
2015-12-18,21.375411987304688,21.544443088458866,21.375411987304688,21.525426770535823,1400
2015-12-21,21.41063117980957,21.450071644740813,21.41063117980957,21.450071644740813,500
2015-12-22,21.60782814025879,21.60782814025879,21.60782814025879,21.60782814025879,200
2015-12-23,21.81911849975586,21.81911849975586,21.657130528771475,21.657130528771475,4500
2015-12-24,21.84024429321289,21.84024429321289,21.731783057060678,21.731783057060678,300
2015-12-28,21.78179359436035,21.854336637532263,21.776863536798764,21.854336637532263,2100
2015-12-29,22.143096923828125,22.178311234691442,22.009280124535792,22.009280124535792,3500
2015-12-30,22.143096923828125,22.248741199757927,22.143096923828125,22.234654938076662,2000
2015-12-31,21.962797164916992,22.107881903039292,21.962797164916992,22.058581329082195,36800
2016-01-04,21.452884674072266,21.81911941426159,21.38315996309113,21.81911941426159,1900
2016-01-05,22.102943420410156,22.102943420410156,21.783897631507926,21.783897631507926,1500
2016-01-06,21.88954734802246,21.96349819927551,21.706429994915112,21.706429994915112,3700
2016-01-07,21.48810386657715,21.657135002960423,21.4859907926631,21.63671086069138,1500
2016-01-08,21.206378936767578,21.494435289292973,21.185249547313195,21.488097412794417,4000
2016-01-11,21.333158493041992,21.333158493041992,21.333158493041992,21.333158493041992,500
2016-01-12,21.100732803344727,21.206378404625976,21.100732803344727,21.15707784047586,2300
2016-01-13,20.882404327392578,21.333155289480143,20.882404327392578,21.297939635928085,3300
2016-01-14,20.95282745361328,21.007761974551933,20.776753273330815,21.007761974551933,3700
2016-01-15,20.600685119628906,20.635899428651335,20.52743817472325,20.52743817472325,1400
2016-01-19,20.741548538208008,20.78380598482501,20.674639459112754,20.78380598482501,4700
2016-01-20,20.185150146484375,20.347138119910067,19.804830498296234,20.185150146484375,4600
2016-01-21,20.3400936126709,20.3400936126709,20.3400936126709,20.3400936126709,100
2016-01-22,20.762670516967773,20.762670516967773,20.74647252789468,20.752106494238397,300
2016-01-25,20.762670516967773,20.762670516967773,20.762670516967773,20.762670516967773,0
2016-01-26,20.94719696044922,21.027487025648007,20.840143540184165,20.840143540184165,500
2016-01-27,20.762670516967773,20.762670516967773,20.762670516967773,20.762670516967773,900
2016-01-28,20.537303924560547,20.76972192057211,20.537303924560547,20.762678788166895,1700
2016-01-29,20.55842399597168,20.56546712518196,20.4316503568657,20.4316503568657,600
2016-02-01,20.995098114013672,20.995098114013672,20.852126412818333,20.852126412818333,700
2016-02-02,20.727453231811523,20.9035274164605,20.727453231811523,20.9035274164605,1100
2016-02-03,20.74858856201172,20.90353475866369,20.457715174917027,20.90353475866369,3800
2016-02-04,20.873247146606445,20.87888245691503,20.73731862594024,20.73731862594024,1500
2016-02-05,20.493629455566406,20.57251035892987,20.493629455566406,20.57251035892987,200
2016-02-08,19.4075984954834,19.790736317252776,19.4075984954834,19.790736317252776,700
2016-02-09,19.255475997924805,19.403377691709785,19.066019435878747,19.311819692224745,1400
2016-02-10,19.663970947265625,19.663970947265625,19.663970947265625,19.663970947265625,300
2016-02-11,19.170961380004883,19.227305078993137,19.170961380004883,19.227305078993137,800
2016-02-12,19.361120223999023,19.373797320110583,19.170959752306718,19.170959752306718,1800
2016-02-16,19.361120223999023,19.361120223999023,19.361120223999023,19.361120223999023,100
2016-02-17,19.96681785583496,20.037247816168403,19.95132243169095,20.0020321643318,2600
2016-02-18,20.213314056396484,20.213314056396484,20.05907318933035,20.05907318933035,3900
2016-02-19,20.185150146484375,20.185150146484375,20.185150146484375,20.185150146484375,200
2016-02-22,20.495040893554688,20.533777439567015,20.477433739005388,20.495040893554688,800
2016-02-23,20.389394760131836,20.389394760131836,20.389394760131836,20.389394760131836,300
2016-02-24,20.40630340576172,20.40630340576172,20.361227631492657,20.367566853032685,800
