Price,Close,High,Low,Open,Volume
Ticker,XLY,XLY,XLY,XLY,XLY
Date,,,,,
2006-01-03,12.816800117492676,12.832335988366331,12.525509205731478,12.622606176318543,3390600
2006-01-04,12.828446388244629,12.836214320719469,12.746885319631254,12.816795230323184,6706800
2006-01-05,12.840103149414062,12.882824569366793,12.79738024787923,12.855637537768645,1272600
2006-01-06,12.944961547851562,12.960495928404415,12.840096700817664,12.898353961448924,644200
2006-01-09,13.07701301574707,13.07701301574707,12.95272907152901,12.956613778175408,1304400
2006-01-10,13.080902099609375,13.108089128905732,13.022643333070336,13.038179201691678,1055000
2006-01-11,13.146924018859863,13.255673590329975,13.07313088380432,13.201299545385723,1810800
2006-01-12,13.030413627624512,13.119742666004731,13.018762464839082,13.119742666004731,637400
2006-01-13,13.034295082092285,13.065365335623756,12.991572187102369,13.053714175747189,841600
2006-01-17,12.964383125305176,13.010989239079915,12.933311395067587,12.987685441401723,487800
2006-01-18,12.921659469604492,13.003220534261802,12.867285426499619,12.878936583855934,2426200
2006-01-19,13.018754959106445,13.073128996199733,12.956612990773918,12.972148853252397,1305400
2006-01-20,12.79737377166748,13.018754620696365,12.78183790959284,13.018754620696365,1931600
2006-01-23,12.789608001708984,12.843982046576533,12.762420979275209,12.81679502414276,1580800
2006-01-24,12.917776107788086,12.921660815032377,12.832331808975901,12.855634126114811,1427000
2006-01-25,12.871171951293945,12.948849810605788,12.820681120503957,12.917778074248277,2520200
2006-01-26,12.925545692443848,12.952732720301265,12.87505634446973,12.925545692443848,684000
2006-01-27,12.983800888061523,13.049826085691546,12.921658915523238,12.92942684728821,582600
2006-01-30,12.952731132507324,13.03040898039872,12.828447168513778,12.828447168513778,1155000
2006-01-31,12.9061279296875,12.952734056309987,12.86728973776577,12.913895864388257,1842800
2006-02-01,12.948847770690918,12.968266862064182,12.878937856481809,12.88282108212378,1677800
2006-02-02,12.933313369750977,12.983804198305274,12.875056089033128,12.925545436005557,1506000
2006-02-03,12.871171951293945,12.906126913905178,12.828449054593335,12.863404017204568,1234200
2006-02-06,12.867295265197754,12.882829659690358,12.820687636971874,12.863410555387587,1594200
2006-02-07,12.789608001708984,12.886704933710066,12.758536272309469,12.832330888842517,3758200
2006-02-08,12.87893295288086,12.894468812696937,12.770184897330601,12.770184897330601,1179600
2006-02-09,12.875057220458984,12.94885037515242,12.871172512453962,12.878940446882007,958000
2006-02-10,12.921659469604492,12.944963265898675,12.82456254075106,12.863400719659811,907400
2006-02-13,12.890589714050293,12.917776739763562,12.836215662623752,12.917776739763562,598800
2006-02-14,13.034295082092285,13.038178308190515,12.859520276034393,12.898358463344202,869800
2006-02-15,13.092552185058594,13.100320118731322,12.972152917085937,13.018759037540454,1203000
2006-02-16,13.135276794433594,13.139161502568081,13.073134798520245,13.08090273320717,1427000
2006-02-17,13.057598114013672,13.10808894553572,13.053714887703649,13.104205719225696,1476600
2006-02-21,12.987689018249512,13.123625653103847,12.956618761036726,13.096438622449389,620400
2006-02-22,13.084778785705566,13.100314646561497,13.003217738583796,13.003217738583796,583600
2006-02-23,13.014876365661621,13.115858037620495,13.014876365661621,13.026529008784314,1051400
2006-02-24,12.99157428741455,13.007110157482867,12.91389641865509,13.00322544917473,793800
2006-02-27,13.108085632324219,13.143040586607015,13.042060430668709,13.042060430668709,1466000
2006-02-28,12.99933910369873,13.09255133858128,12.979918529981585,13.088668112786909,1397000
2006-03-01,13.096433639526367,13.100316864607208,12.956613831312257,13.018755803676141,3806600
2006-03-02,13.010988235473633,13.03429203135428,12.956614193333653,13.02263939262319,1945600
2006-03-03,13.003222465515137,13.080900316450997,12.937197255247812,12.976035439924853,1759400
2006-03-06,12.921659469604492,13.010988466359862,12.90612360540837,12.976033512709366,814000
2006-03-07,12.863397598266602,12.910005179545315,12.832327358995324,12.875050234376879,5432400
2006-03-08,12.886701583862305,12.921656529559558,12.828442847173145,12.828442847173145,1037000
2006-03-09,12.836217880249023,12.937199548842894,12.820682010991192,12.890591941069397,1013800
2006-03-10,12.956620216369629,12.96438815194086,12.847872081536831,12.859523244102569,1587800
2006-03-13,12.952731132507324,13.0109898888213,12.925544107982592,12.968266998401946,881000
2006-03-14,13.092552185058594,13.096436892685887,12.913894155331398,12.937197956349586,743600
2006-03-15,13.166343688964844,13.170226914088548,13.053710899817839,13.100317009209823,3434600
2006-03-16,13.193530082702637,13.232368258420363,13.166343063383943,13.17410951326234,1574400
2006-03-17,13.215680122375488,13.242872760912023,13.176832437403537,13.176832437403537,3307400
2006-03-20,13.184599876403809,13.242870653645593,13.161292751017033,13.204024456742685,642200
2006-03-21,13.110780715942383,13.207897610134548,13.087472127857229,13.1185502453041,1032400
2006-03-22,13.15351676940918,13.161286301359805,13.08359246374025,13.095246020722838,755800
2006-03-23,13.14574909210205,13.157402650728761,13.09136384266153,13.10301740128824,609000
