Price,Close,High,Low,Open,Volume
Ticker,XLB,XLB,XLB,XLB,XLB
Date,,,,,
2006-01-03,9.933213233947754,9.962126258027231,9.672996629978266,9.672996629978266,11209200
2006-01-04,9.99425220489502,9.99425220489502,9.897875250855847,9.897875250855847,6215000
2006-01-05,9.978187561035156,9.997463316569986,9.920361519922151,9.997463316569986,3371000
2006-01-06,10.084202766418457,10.12275366856881,10.023164706070284,10.048865103255253,1670600
2006-01-09,10.080991744995117,10.116330026529711,10.05850397047161,10.090629625253433,1767600
2006-01-10,10.016741752624512,10.039229528729516,9.852901453186133,10.013529125645805,5776800
2006-01-11,9.939638137817383,10.01031407600636,9.933212885414987,9.958913282278777,5579800
2006-01-12,9.801493644714355,9.93642081769673,9.801493644714355,9.93642081769673,4073600
2006-01-13,9.82398509979248,9.86574801089591,9.705120392774552,9.705120392774552,2547800
2006-01-17,9.833621978759766,9.865747008924812,9.750095552290164,9.766158067372688,2466600
2006-01-18,9.737248420715332,9.817562249421075,9.705122766683857,9.798287102100543,3615200
2006-01-19,9.84005069732666,9.888239488047079,9.7693747438138,9.782225251404826,5776000
2006-01-20,9.67299747467041,9.87860067474911,9.666572221481482,9.830412501323899,6695800
2006-01-23,9.804709434509277,9.833622453249461,9.669782217970315,9.669782217970315,3458000
2006-01-24,9.913935661315918,9.926785550679407,9.801496218843484,9.801496218843484,7155000
2006-01-25,9.962121963500977,10.04243574848946,9.929996326956473,10.007097487015951,3743200
2006-01-26,10.080991744995117,10.151668308064307,9.978190139890003,10.151668308064307,4689200
2006-01-27,10.151668548583984,10.170943696811397,10.064929462441757,10.116330266212133,4160200
2006-01-30,10.18057918548584,10.199854329184774,10.129178393791499,10.1420282853422,9871800
2006-01-31,10.196646690368652,10.25768539013984,10.135607990597464,10.193434062723213,4498600
2006-02-01,10.225561141967773,10.244836297762616,10.151672534132416,10.231986398148106,3212000
2006-02-02,10.074570655822754,10.280173938514283,10.064932772166795,10.215922606300122,7185000
2006-02-03,9.984615325927734,10.08099167687607,9.96855280501831,10.061716529235584,5592200
2006-02-06,10.164520263671875,10.174158145884734,10.045656113443412,10.058506010314533,5807400
2006-02-07,9.89787483215332,10.142028914213451,9.7982858686636,10.106690637952727,12205800
2006-02-08,9.913935661315918,9.933210801733983,9.820771359261549,9.894659908152187,4834800
2006-02-09,9.946063995361328,10.08099124860441,9.923576221945126,9.952489248550492,4237800
2006-02-10,9.926788330078125,9.978189127415105,9.785435831028513,9.933213582931707,5821600
2006-02-13,9.82719898223877,9.955700970617611,9.807923837168397,9.878599777590306,8823800
2006-02-14,10.090632438659668,10.103482949253655,9.840052996791556,9.840052996791556,6714800
2006-02-15,10.045650482177734,10.260891495639578,9.958911429123182,10.103476517547437,5347600
2006-02-16,10.177366256713867,10.177366256713867,10.023163886217173,10.023163886217173,5289400
